text	label
Study pulled due to a grant disagreement between the U of M and SMDC	Business_Administrative
Loss of funding	Business_Administrative
End of study time and budget permission	Business_Administrative
Reallocation of funding.	Business_Administrative
Lack of funding.	Business_Administrative
Temporarily suspended. Currently seeking funds to continue study.	Business_Administrative
Trial terminated due to financial resource limitations	Business_Administrative
underfunding	Business_Administrative
F Funding Expiration	Business_Administrative
Insufficient funds available	Business_Administrative
Study was terminated due to insufficient funds	Business_Administrative
Funding support withdrawn	Business_Administrative
Failure to secure adequate funding	Business_Administrative
Lack of funds	Business_Administrative
No funding	Business_Administrative
funding withdrawn	Business_Administrative
No funding available.	Business_Administrative
Did not receive budget needed.	Business_Administrative
Budget issues	Business_Administrative
Reallocation of funding.	Business_Administrative
This study did not receive funding	Business_Administrative
Lack of funding	Business_Administrative
Lack of financial support	Business_Administrative
Lack of financial support	Business_Administrative
Withdrawn as company has shut down and filed for bankruptcy	Business_Administrative
grant was not approved.	Business_Administrative
funding exhausted	Business_Administrative
Prematurely terminated due to financial considerations	Business_Administrative
No funding	Business_Administrative
Funding was never granted for this study. No participants were ever enrolled.	Business_Administrative
no funding	Business_Administrative
Suspended due to funding issues.	Business_Administrative
no fund	Business_Administrative
Because we did not find funds to do it	Business_Administrative
Lack of funding	Business_Administrative
Funding unavailable	Business_Administrative
Sufficient study funding was not obtained.	Business_Administrative
Unable to obtain funding to complete study never started study	Business_Administrative
Loss of funding	Business_Administrative
funding	Business_Administrative
Study has been terminated early due to financial constraints.	Business_Administrative
Administrative closed due to funding	Business_Administrative
Not funded at this time.	Business_Administrative
lost funding	Business_Administrative
"Funding problem; trial abandoned."	Business_Administrative
Withdrawn as company has shut down and filed for bankruptcy	Business_Administrative
Study has been termination early due to financial contraints.	Business_Administrative
Our funding is quite limited and we need to determine if we have enough funds to continue.	Business_Administrative
Funding ended	Business_Administrative
