normalised_id	normalised_label	is_obsolete
HP:0000444	convex nasal ridge	False
HP:0000445	wide nose	False
HP:0000446	narrow nasal bridge	False
HP:0000447	pear-shaped nose	False
HP:0000448	prominent nose	False
HP:0000455	broad nasal tip	False
HP:0000458	anosmia	False
HP:0000460	narrow nose	False
HP:0000463	anteverted nares	False
HP:0000464	abnormality of the neck	False
HP:0000465	webbed neck	False
HP:0000470	short neck	False
HP:0000471	gastrointestinal angiodysplasia	False
HP:0000472	long neck	False
HP:0000473	torticollis	False
HP:0000474	thickened nuchal skin fold	False
HP:0000478	abnormality of the eye	False
HP:0000479	abnormal retinal morphology	False
HP:0000481	abnormal cornea morphology	False
HP:0000483	astigmatism	False
HP:0000485	megalocornea	False
HP:0000486	strabismus	False
HP:0000490	deeply set eye	False
HP:0000491	keratitis	False
HP:0000494	downslanted palpebral fissures	False
HP:0000499	abnormal eyelash morphology	False
HP:0000504	abnormality of vision	False
HP:0000505	visual impairment	False
HP:0000509	conjunctivitis	False
HP:0000512	abnormal electroretinogram	False
HP:0000517	abnormal lens morphology	False
HP:0000518	cataract	False
HP:0000519	developmental cataract	False
HP:0000520	proptosis	False
HP:0000526	aniridia	False
HP:0000527	long eyelashes	False
HP:0000528	anophthalmia	False
HP:0000529	progressive visual loss	False
HP:0000534	abnormal eyebrow morphology	False
HP:0000535	obsolete sparse and thin eyebrow	True
HP:0000539	abnormality of refraction	False
HP:0000540	hypermetropia	False
HP:0000544	external ophthalmoplegia	False
HP:0000545	myopia	False
HP:0000549	abnormal conjugate eye movement	False
HP:0000554	uveitis	False
HP:0000556	retinal dystrophy	False
HP:0000559	corneal scarring	False
HP:0000565	esotropia	False
HP:0000572	visual loss	False
HP:0000573	retinal hemorrhage	False
HP:0000577	exotropia	False
HP:0000580	pigmentary retinopathy	False
HP:0000581	blepharophimosis	False
HP:0000582	upslanted palpebral fissure	False
HP:0000598	abnormality of the ear	False
HP:0000603	central scotoma	False
HP:0000608	macular degeneration	False
HP:0000610	abnormal choroid morphology	False
HP:0000613	photophobia	False
HP:0000614	abnormal nasolacrimal system morphology	False
HP:0000616	miosis	False
HP:0000618	blindness	False
HP:0000622	blurred vision	False
HP:0000629	periorbital fullness	False
HP:0000632	lacrimation abnormality	False
HP:0000636	upper eyelid coloboma	False
HP:0000639	nystagmus	False
HP:0000646	amblyopia	False
HP:0000648	optic atrophy	False
HP:0000649	abnormality of visual evoked potentials	False
HP:0000651	diplopia	False
HP:0000657	oculomotor apraxia	False
HP:0000664	synophrys	False
HP:0000666	horizontal nystagmus	False
HP:0000668	hypodontia	False
HP:0000678	dental crowding	False
HP:0000680	delayed eruption of primary teeth	False
HP:0000682	abnormal dental enamel morphology	False
HP:0000689	dental malocclusion	False
HP:0000690	agenesis of maxillary lateral incisor	False
HP:0000699	diastema	False
HP:0000707	abnormality of the nervous system	False
HP:0000708	atypical behavior	False
HP:0000712	emotional lability	False
HP:0000713	agitation	False
HP:0000717	autism	False
HP:0000720	obsolete mood swings	True
HP:0000725	psychotic episodes	False
HP:0000726	dementia	False
HP:0000729	autistic behavior	False
HP:0000732	inflexible adherence to routines	False
HP:0000733	motor stereotypy	False
HP:0000735	obsolete impaired social interactions	True
HP:0000736	short attention span	False
HP:0000737	irritability	False
HP:0000738	hallucinations	False
HP:0000739	anxiety	False
HP:0000741	apathy	False
HP:0000746	delusion	False
HP:0000750	delayed speech and language development	False
HP:0000751	personality changes	False
HP:0000752	hyperactivity	False
HP:0000753	autism with high cognitive abilities	False
HP:0000758	abnormal nonverbal communicative behavior	False
HP:0000762	decreased nerve conduction velocity	False
HP:0000763	sensory neuropathy	False
HP:0000765	abnormal thorax morphology	False
HP:0000766	abnormal sternum morphology	False
HP:0000767	pectus excavatum	False
HP:0000768	pectus carinatum	False
HP:0000769	abnormality of the breast	False
HP:0000771	gynecomastia	False
HP:0000774	narrow chest	False
HP:0000775	abnormality of the diaphragm	False
HP:0000777	abnormal thymus morphology	False
HP:0000786	primary amenorrhea	False
HP:0000789	infertility	False
HP:0000790	hematuria	False
HP:0000800	cystic renal dysplasia	False
HP:0000802	impotence	False
HP:0000803	renal cortical cysts	False
HP:0000815	hypergonadotropic hypogonadism	False
HP:0000817	reduced eye contact	False
HP:0000818	abnormality of the endocrine system	False
HP:0000819	diabetes mellitus	False
HP:0000820	abnormality of the thyroid gland	False
HP:0000822	hypertension	False
HP:0000823	delayed puberty	False
HP:0000824	decreased response to growth hormone stimulation test	False
HP:0000829	hypoparathyroidism	False
HP:0000830	anterior hypopituitarism	False
HP:0000833	obsolete glucose intolerance	True
HP:0000834	abnormality of the adrenal glands	False
HP:0000842	hyperinsulinemia	False
HP:0000843	hyperparathyroidism	False
HP:0000853	goiter	False
HP:0000855	insulin resistance	False
HP:0000857	neonatal insulin-dependent diabetes mellitus	False
HP:0000863	central diabetes insipidus	False
HP:0000870	increased circulating prolactin concentration	False
HP:0000876	oligomenorrhea	False
HP:0000882	hypoplastic scapulae	False
HP:0000892	bifid ribs	False
HP:0000902	rib fusion	False
HP:0000919	abnormality of the costochondral junction	False
HP:0000921	missing ribs	False
HP:0000924	abnormality of the skeletal system	False
HP:0000925	abnormality of the vertebral column	False
HP:0000926	platyspondyly	False
HP:0000929	abnormal skull morphology	False
HP:0000932	abnormal posterior cranial fossa morphology	False
HP:0000934	chondrocalcinosis	False
HP:0000938	osteopenia	False
HP:0000939	osteoporosis	False
HP:0000951	abnormality of the skin	False
HP:0000952	jaundice	False
HP:0000953	hyperpigmentation of the skin	False
HP:0000954	single transverse palmar crease	False
HP:0000957	cafe-au-lait spot	False
HP:0000958	dry skin	False
HP:0000960	sacral dimple	False
HP:0000962	hyperkeratosis	False
HP:0000964	eczematoid dermatitis	False
HP:0000966	hypohidrosis	False
HP:0000969	edema	False
HP:0000970	anhidrosis	False
HP:0000972	palmoplantar hyperkeratosis	False
HP:0000974	hyperextensible skin	False
HP:0000975	hyperhidrosis	False
HP:0000978	bruising susceptibility	False
HP:0000979	purpura	False
HP:0000980	pallor	False
HP:0000982	palmoplantar keratoderma	False
HP:0000988	skin rash	False
HP:0000989	pruritus	False
HP:0000992	cutaneous photosensitivity	False
HP:0000997	axillary freckling	False
HP:0000998	hypertrichosis	False
HP:0000999	pyoderma	False
HP:0001000	abnormality of skin pigmentation	False
HP:0001004	lymphedema	False
HP:0001007	hirsutism	False
HP:0001010	hypopigmentation of the skin	False
HP:0001022	albinism	False
HP:0001026	penetrating foot ulcers	False
HP:0001030	fragile skin	False
HP:0001051	seborrheic dermatitis	False
HP:0001065	striae distensae	False
HP:0001071	angiokeratoma corporis diffusum	False
HP:0001072	thickened skin	False
HP:0001075	atrophic scars	False
HP:0001082	cholecystitis	False
HP:0001094	iridocyclitis	False
HP:0001097	keratoconjunctivitis sicca	False
HP:0001100	heterochromia iridis	False
HP:0001103	abnormal macular morphology	False
HP:0001105	retinal atrophy	False
HP:0001106	periorbital hyperpigmentation	False
HP:0001114	xanthelasma	False
HP:0001123	visual field defect	False
HP:0001128	trichiasis	False
HP:0001132	lens subluxation	False
HP:0001140	limbal dermoid	False
HP:0001156	brachydactyly	False
HP:0001159	syndactyly	False
HP:0001162	postaxial hand polydactyly	False
HP:0001167	abnormal finger morphology	False
HP:0001172	abnormal thumb morphology	False
HP:0001176	large hands	False
HP:0001182	tapered finger	False
HP:0001195	single umbilical artery	False
HP:0001197	abnormality of prenatal development or birth	False
HP:0001233	2-3 finger cutaneous syndactyly	False
HP:0001249	intellectual disability	False
HP:0001250	seizure	False
HP:0001251	ataxia	False
HP:0001252	hypotonia	False
HP:0001254	lethargy	False
HP:0001256	intellectual disability, mild	False
HP:0001257	spasticity	False
HP:0001258	spastic paraplegia	False
HP:0001259	coma	False
HP:0001260	dysarthria	False
HP:0001263	global developmental delay	False
HP:0001265	hyporeflexia	False
HP:0001266	choreoathetosis	False
HP:0001268	mental deterioration	False
HP:0001269	hemiparesis	False
HP:0001270	motor delay	False
HP:0001272	cerebellar atrophy	False
HP:0001273	abnormal corpus callosum morphology	False
HP:0001274	agenesis of corpus callosum	False
HP:0001276	hypertonia	False
HP:0001279	syncope	False
HP:0001281	tetany	False
HP:0001287	meningitis	False
HP:0001288	gait disturbance	False
HP:0001289	confusion	False
HP:0001290	generalized hypotonia	False
HP:0001297	stroke	False
HP:0001298	encephalopathy	False
HP:0001300	parkinsonism	False
HP:0001302	pachygyria	False
HP:0001304	torsion dystonia	False
HP:0001310	dysmetria	False
HP:0001315	reduced tendon reflexes	False
HP:0001319	neonatal hypotonia	False
HP:0001320	cerebellar vermis hypoplasia	False
HP:0001321	cerebellar hypoplasia	False
HP:0001324	muscle weakness	False
HP:0001325	hypoglycemic coma	False
HP:0001328	specific learning disability	False
HP:0001331	absent septum pellucidum	False
HP:0001332	dystonia	False
HP:0001336	myoclonus	False
HP:0001337	tremor	False
HP:0001338	partial agenesis of the corpus callosum	False
HP:0001339	lissencephaly	False
HP:0001340	enhancement of the c-reflex	False
HP:0001341	olfactory lobe agenesis	False
HP:0001344	absent speech	False
HP:0001347	hyperreflexia	False
HP:0001348	brisk reflexes	False
HP:0001350	slurred speech	False
HP:0001357	plagiocephaly	False
HP:0001369	arthritis	False
HP:0001370	rheumatoid arthritis	False
HP:0001371	flexion contracture	False
HP:0001373	joint dislocation	False
HP:0001382	joint hypermobility	False
HP:0001384	abnormal hip joint morphology	False
HP:0001385	hip dysplasia	False
HP:0001386	joint swelling	False
HP:0001387	joint stiffness	False
HP:0001388	obsolete joint laxity	True
HP:0001392	abnormality of the liver	False
HP:0001394	cirrhosis	False
HP:0001395	hepatic fibrosis	False
HP:0001396	cholestasis	False
HP:0001397	hepatic steatosis	False
HP:0001399	hepatic failure	False
HP:0001405	periportal fibrosis	False
HP:0001407	hepatic cysts	False
HP:0001410	decreased liver function	False
HP:0001425	obsolete heterogeneous	True
HP:0001433	hepatosplenomegaly	False
HP:0001438	abnormal abdomen morphology	False
HP:0001476	delayed closure of the anterior fontanelle	False
HP:0001480	freckling	False
HP:0001482	subcutaneous nodule	False
HP:0001488	bilateral ptosis	False
HP:0001495	carpal osteolysis	False
HP:0001507	growth abnormality	False
HP:0001508	failure to thrive	False
HP:0001510	growth delay	False
HP:0001513	obesity	False
HP:0001518	small for gestational age	False
HP:0001520	large for gestational age	False
HP:0001522	death in infancy	False
HP:0001525	severe failure to thrive	False
HP:0001537	umbilical hernia	False
HP:0001541	ascites	False
HP:0001548	overgrowth	False
HP:0001549	abnormal ileum morphology	False
HP:0001555	asymmetry of the thorax	False
HP:0001558	decreased fetal movement	False
HP:0001560	abnormality of the amniotic fluid	False
HP:0001561	polyhydramnios	False
HP:0001574	abnormality of the integument	False
HP:0001575	obsolete mood changes	True
HP:0001583	rotary nystagmus	False
HP:0001591	bell-shaped thorax	False
HP:0001596	alopecia	False
HP:0001597	abnormal nail morphology	False
HP:0001600	abnormality of the larynx	False
HP:0001601	laryngomalacia	False
HP:0001605	vocal cord paralysis	False
HP:0001607	subglottic stenosis	False
HP:0001609	hoarse voice	False
HP:0001611	hypernasal speech	False
HP:0001620	abnormally high-pitched voice	False
HP:0001623	breech presentation	False
HP:0001626	abnormality of the cardiovascular system	False
HP:0001627	abnormal heart morphology	False
HP:0001633	abnormal mitral valve morphology	False
HP:0001634	mitral valve prolapse	False
HP:0001635	congestive heart failure	False
HP:0001636	tetralogy of fallot	False
HP:0001642	pulmonic stenosis	False
HP:0001643	patent ductus arteriosus	False
HP:0001644	dilated cardiomyopathy	False
HP:0001647	bicuspid aortic valve	False
HP:0001649	tachycardia	False
HP:0001650	aortic valve stenosis	False
HP:0001651	dextrocardia	False
HP:0001653	mitral regurgitation	False
HP:0001655	patent foramen ovale	False
HP:0001657	prolonged qt interval	False
HP:0001660	truncus arteriosus	False
HP:0001662	bradycardia	False
HP:0001663	ventricular fibrillation	False
HP:0001667	right ventricular hypertrophy	False
HP:0001671	abnormal cardiac septum morphology	False
HP:0001679	abnormal aortic morphology	False
HP:0001684	secundum atrial septal defect	False
HP:0001685	myocardial fibrosis	False
HP:0001686	loss of voice	False
HP:0001693	cardiac shunt	False
HP:0001698	pericardial effusion	False
HP:0001699	sudden death	False
HP:0001700	myocardial necrosis	False
HP:0001702	abnormal tricuspid valve morphology	False
